rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014
0.570825,0.490804,0.621737,0.693154,0.794508,0.787858,0.551756,0.423017,0.311499,0.646131,0.558567,0.475168,0.61247,0.604937,0.551576,2.11714,0.411512,6.72987
0.389128,0.495781,0.734896,0.614027,0.774976,0.7102,0.779876,0.502632,0.442545,0.549144,0.563764,0.744387,0.562264,0.860168,0.933033,2.6203,0.63165,1.97615
0.410159,0.321775,0.5933,0.652246,0.604014,0.627017,1.02455,0.517968,0.490872,0.510276,0.38444,0.731116,0.460599,0.863246,0.623351,1.62842,0.484293,2.23415
0.249246,0.185891,0.278976,0.237535,0.298325,0.253253,0.265745,0.159942,0.14369,0.139821,0.144799,0.174768,0.192803,0.269561,0.258576,0.750272,0.144416,0.656337
0.13202,0.0733923,0.15654,0.144579,0.127683,0.127285,0.141398,0.100913,0.0852394,0.125054,0.132586,0.187591,0.149761,0.192029,0.254024,1.06555,0.199743,3.48155
0.471725,0.409118,0.761826,0.729215,0.858126,0.621188,0.668941,0.608515,0.360971,0.681102,0.604236,1.18738,1.06418,0.830855,1.57548,3.98123,0.912016,5.51536
1.00696,0.57445,1.10333,1.14754,1.03019,0.950029,0.915141,0.983471,0.897459,0.801829,0.692515,0.923085,0.69218,1.26147,0.981415,3.38922,0.89615,9.52777
0.2682,0.237023,0.46059,0.416643,0.399868,0.354653,0.37441,0.313682,0.275755,0.257887,0.228097,0.287822,0.273167,0.439271,0.454889,0.970442,0.334203,1.01282
0.286781,0.204367,0.401921,0.510082,0.411011,0.375364,0.391702,0.291913,0.200295,0.307801,0.199798,0.476123,0.252102,0.413856,0.549814,1.36706,0.287469,1.60753
0.102148,0.0720122,0.114351,0.139284,0.140479,0.135444,0.112554,0.101887,0.0869288,0.117652,0.0772428,0.174283,0.145152,0.178409,0.202607,0.518742,0.196099,1.67607
0.498672,0.313226,0.399947,0.622355,0.612952,0.410841,0.416454,0.515836,0.402265,0.381996,0.29974,0.441346,0.479563,0.703373,0.520627,1.96193,0.663135,6.64178
0.195959,0.166493,0.491793,0.331434,0.391937,0.328271,0.461625,0.394707,0.211855,0.351426,0.299176,0.487024,0.479535,0.577823,0.792184,1.91281,0.569743,7.34766
0.395292,0.320246,0.611723,0.63505,0.53014,0.469679,0.411451,0.398478,0.321191,0.572286,0.424031,0.847476,0.55425,0.843831,0.866968,2.20714,0.413454,2.66574
0.343447,0.317968,0.289696,0.439713,0.32632,0.304275,0.451292,0.376379,0.165211,0.340877,0.321088,0.468952,0.247702,0.381866,0.494228,1.04695,0.377208,3.50209
0.426038,0.376235,0.399062,0.731073,0.701638,0.563884,0.53919,0.37581,0.312556,0.570183,0.427972,0.571994,0.706919,1.03707,0.997388,2.59338,0.382319,1.96812
0.431438,0.346219,0.623564,0.797537,0.766474,0.599302,0.545077,0.780817,0.4305,0.920784,0.616765,0.775046,0.67215,0.612109,1.17876,1.93328,0.824816,3.84797
0.0832776,0.0812868,0.186837,0.14817,0.115125,0.13788,0.151482,0.134074,0.0888752,0.104963,0.102839,0.126205,0.141579,0.12774,0.16705,0.477122,0.140197,1.8549
0.243592,0.211757,0.376494,0.347855,0.22823,0.367893,0.302729,0.264427,0.161058,0.241696,0.274092,0.312418,0.272628,0.528719,0.417025,1.20885,0.378564,1.89441
0.139033,0.104576,0.189605,0.231431,0.214748,0.306173,0.158864,0.144193,0.136264,0.138425,0.108334,0.238929,0.146205,0.178273,0.219648,0.758679,0.184319,1.75756
0.480963,0.464458,0.890053,0.827708,0.87773,0.914162,0.870113,0.75159,0.51026,0.728468,0.57272,0.999641,0.98111,0.820813,0.829924,2.07193,0.475934,7.26208
0.149228,0.11489,0.288801,0.233233,0.255282,0.205528,0.174962,0.15144,0.180653,0.217644,0.191446,0.26454,0.204176,0.394419,0.362217,0.781947,0.230858,1.262
1.33101,0.864649,1.57574,1.94852,1.469,1.5804,1.336,0.959478,1.06995,1.14156,1.03184,1.93733,1.08244,2.54683,2.5981,4.00876,0.896803,3.82922
0.201844,0.129531,0.348372,0.286713,0.306469,0.39093,0.30053,0.211223,0.164252,0.1412,0.126742,0.225898,0.140413,0.327274,0.218451,0.667785,0.117556,1.42197
0.211251,0.198437,0.290064,0.268586,0.256201,0.220559,0.266961,0.253572,0.229891,0.170645,0.2122,0.244114,0.293891,0.316834,0.441011,0.622853,0.549444,1.6957
0.165693,0.147906,0.29659,0.368596,0.207461,0.23572,0.245135,0.138247,0.134267,0.190823,0.171001,0.244145,0.165435,0.233255,0.230999,0.677768,0.215198,3.9502
0.426806,0.448691,0.798146,0.941826,0.722038,0.741336,0.489652,0.448053,0.494904,0.616902,0.457056,0.656508,0.507603,0.546269,0.917346,1.45993,0.349255,3.79454
0.0774807,0.0954073,0.172447,0.152469,0.141224,0.139551,0.138875,0.139829,0.121177,0.10311,0.101488,0.114957,0.136956,0.128522,0.225048,0.874603,0.150374,0.803459
0.20502,0.182234,0.193223,0.18752,0.23061,0.192672,0.20301,0.157305,0.158558,0.220752,0.147285,0.226275,0.188824,0.225532,0.260033,0.624078,0.130791,1.23462
0.11587,0.134829,0.153548,0.182095,0.203609,0.176389,0.172782,0.123875,0.121332,0.131217,0.172121,0.242449,0.162541,0.254806,0.182444,1.03009,0.263244,2.29718
0.700247,0.638548,0.940029,1.06265,1.06245,0.87534,0.860859,0.942944,0.634863,0.998591,0.858996,1.10235,0.970833,1.1169,1.38944,4.96934,0.808595,3.37345
0.293427,0.294941,0.397994,0.570517,0.400831,0.401227,0.445181,0.390155,0.403544,0.294087,0.358652,0.352956,0.492074,0.534977,0.468319,1.22087,0.437169,3.50477
0.181597,0.113059,0.278106,0.362676,0.227525,0.181132,0.210419,0.170216,0.164279,0.250429,0.128204,0.237895,0.264069,0.31986,0.300474,0.870776,0.283799,0.803381
0.24148,0.162579,0.346167,0.359302,0.385607,0.336347,0.252353,0.195324,0.279339,0.218131,0.210817,0.212058,0.24618,0.360575,0.240797,0.968212,0.297348,1.82892
0.154412,0.14382,0.208192,0.21781,0.289949,0.218913,0.198004,0.192478,0.135709,0.158561,0.130809,0.198974,0.139162,0.170014,0.279478,0.85832,0.204578,0.906636
0.274695,0.372179,0.483302,0.357242,0.502845,0.353494,0.347045,0.374011,0.282709,0.277846,0.341925,0.469895,0.324994,0.530087,0.814446,2.70155,0.186013,7.71494
0.190919,0.196905,0.392689,0.379335,0.338359,0.489278,0.333995,0.313019,0.233453,0.290466,0.188573,0.346007,0.338477,0.315973,0.447013,1.14614,0.391692,2.98442
0.201428,0.185166,0.311637,0.38909,0.290107,0.337633,0.29138,0.282389,0.231661,0.300805,0.232335,0.369521,0.26298,0.591977,0.216678,0.954054,0.208197,1.66568
0.174982,0.132997,0.170593,0.249291,0.258034,0.14758,0.154838,0.125308,0.126618,0.156812,0.183984,0.210901,0.123058,0.299052,0.238652,0.469421,0.13534,2.00589
0.224304,0.265025,0.335975,0.320362,0.318441,0.281037,0.350673,0.248879,0.236082,0.313592,0.262402,0.394282,0.224672,0.415566,0.271568,0.989659,0.175112,0.827201
0.1851,0.219097,0.226049,0.29453,0.33432,0.271549,0.292309,0.224776,0.142507,0.287274,0.182509,0.250207,0.165283,0.34094,0.248235,0.982569,0.244984,2.74389
0.258073,0.241033,0.365852,0.294239,0.313257,0.347197,0.402756,0.274659,0.286572,0.353604,0.242617,0.440856,0.321881,0.620649,0.6548,0.758167,0.471092,2.64896
0.681686,0.509389,1.14743,1.16242,1.24469,1.06226,0.867378,0.904976,0.707152,1.26216,0.786808,1.12922,0.812448,1.94403,2.39393,3.98326,1.16515,4.85296
0.187982,0.166943,0.275138,0.451327,0.321192,0.250692,0.255683,0.216303,0.209188,0.332454,0.214267,0.308391,0.342356,0.292412,0.857204,1.39155,0.413179,3.52746
0.228347,0.237679,0.342915,0.458034,0.36992,0.404712,0.344545,0.277468,0.367247,0.378995,0.247212,0.342609,0.236409,0.284798,0.630851,1.48008,0.433099,3.54962
0.204151,0.258133,0.342654,0.471467,0.256541,0.268111,0.342392,0.244627,0.179277,0.281342,0.233066,0.231351,0.337875,0.399709,0.486751,0.967149,0.221768,1.67245
0.320661,0.44478,0.482611,0.567882,0.590914,0.466713,0.389885,0.483095,0.343667,0.440442,0.379354,0.892492,0.335251,0.498813,0.741406,1.88303,0.650909,4.06662
0.44074,0.300215,0.433762,0.572682,0.425155,0.494739,0.518031,0.529084,0.373064,0.53586,0.311901,0.586523,0.606797,0.908553,0.794846,2.05757,1.10052,14.2589
0.230158,0.279423,0.427729,0.326034,0.359511,0.420103,0.320358,0.284625,0.256387,0.317098,0.272789,0.483721,0.411429,0.695109,0.547123,1.41603,0.40989,2.48856
0.126038,0.0868106,0.191317,0.177115,0.143355,0.152632,0.131789,0.073514,0.0950799,0.236342,0.145402,0.167291,0.175205,0.229282,0.137673,0.700376,0.112643,0.802489
0.270228,0.236653,0.576411,0.589218,0.507164,0.500921,0.563686,0.53097,0.321412,0.568109,0.401383,0.568879,0.590264,0.861062,1.18961,2.61156,0.967797,3.49423
0.271961,0.211828,0.368503,0.487535,0.46012,0.477077,0.348369,0.292199,0.235325,0.449141,0.561103,0.854713,0.373582,0.85911,1.00835,2.65333,0.481456,12.2159
0.888311,0.717653,1.18902,1.44291,1.24037,1.27581,1.42303,0.832986,0.716044,0.721545,0.829322,0.937459,1.0321,1.23729,1.45414,3.60335,0.699089,6.72508
0.205339,0.148275,0.268627,0.308333,0.233599,0.322314,0.23218,0.20465,0.191843,0.226233,0.188491,0.220896,0.238343,0.193248,0.276475,0.803005,0.154425,0.717512
0.498942,0.3647,0.769059,0.661459,0.559804,0.562429,0.509894,0.542052,0.431115,0.620042,0.423071,0.52437,0.645365,0.805029,0.716254,3.22066,0.725163,4.36295
0.294186,0.241856,0.223742,0.522845,0.430489,0.361063,0.411713,0.244761,0.229695,0.406945,0.283341,0.315858,0.504141,0.476122,0.362208,1.19562,0.531912,1.25548
0.258936,0.22593,0.332176,0.523845,0.437046,0.429749,0.341964,0.343256,0.232477,0.30453,0.239059,0.341524,0.285988,0.521316,0.47565,2.19113,0.355187,1.61214
0.189967,0.224394,0.264262,0.440146,0.446308,0.295797,0.353784,0.278758,0.234489,0.354007,0.225775,0.295184,0.390921,0.520161,0.519309,1.59578,0.306707,2.31681
0.141055,0.135514,0.177109,0.187113,0.200095,0.219228,0.172344,0.188927,0.154728,0.139058,0.183679,0.235529,0.241022,0.19049,0.272463,0.861781,0.12776,3.84659
0.217136,0.261089,0.301791,0.450277,0.457594,0.3754,0.327653,0.312466,0.233346,0.349457,0.178158,0.315992,0.43121,0.347237,0.569701,1.58847,0.342267,4.27667
0.500383,0.528753,0.682443,0.920364,1.04801,0.850145,0.875399,0.704305,0.480968,0.946171,0.455554,0.706165,0.598697,0.873178,1.53682,3.37565,1.06754,3.0857
0.293773,0.250768,0.237576,0.402111,0.380461,0.321192,0.322328,0.292611,0.232185,0.262321,0.21207,0.266927,0.272201,0.428378,0.261118,1.58199,0.476894,3.14147
0.15662,0.105919,0.152224,0.173523,0.165575,0.157617,0.175272,0.136276,0.100841,0.159776,0.127317,0.168374,0.195046,0.267785,0.295201,0.609934,0.256737,1.09084
0.227774,0.174413,0.363474,0.273999,0.28183,0.33644,0.273643,0.228047,0.129382,0.271299,0.159075,0.294694,0.184369,0.502212,0.281547,1.23769,0.206822,2.47447
0.245283,0.220567,0.315263,0.545853,0.540264,0.303677,0.410147,0.292106,0.28819,0.379988,0.279344,0.353826,0.332222,0.554436,0.32648,1.27023,0.37068,1.3323
0.115768,0.0887357,0.130784,0.143643,0.144892,0.150069,0.134273,0.121744,0.104139,0.135047,0.0653345,0.165512,0.121644,0.150863,0.16468,0.428214,0.173409,0.568155
0.237779,0.201027,0.265597,0.371185,0.368866,0.223577,0.296916,0.192981,0.205077,0.24474,0.214749,0.31326,0.262019,0.305156,0.461132,0.800552,0.280385,1.09944
0.31416,0.25804,0.417409,0.586612,0.543546,0.554551,0.403611,0.31613,0.302751,0.302749,0.269041,0.426663,0.41031,0.574277,0.55196,1.22821,0.519456,1.97238
0.183981,0.170285,0.354179,0.339061,0.303066,0.209142,0.245769,0.214545,0.247719,0.252959,0.212163,0.260457,0.217432,0.34281,0.359641,0.606209,0.177654,4.00692
0.129298,0.105051,0.146351,0.228159,0.210137,0.13788,0.186704,0.104161,0.141121,0.126167,0.150461,0.208343,0.163871,0.118925,0.210481,0.703127,0.126444,1.08935
0.214025,0.215954,0.337221,0.344828,0.328128,0.416941,0.407421,0.253099,0.181742,0.324701,0.141238,0.212962,0.197027,0.292467,0.236758,0.839986,0.115613,0.955364
0.149809,0.137618,0.241626,0.187557,0.207805,0.235269,0.246398,0.151728,0.14663,0.259915,0.1596,0.167133,0.212153,0.227368,0.294042,1.04384,0.315691,1.16619
0.208517,0.168539,0.221226,0.343024,0.28001,0.258436,0.238353,0.176205,0.186418,0.207077,0.149502,0.201353,0.249224,0.277329,0.227669,0.781633,0.210667,1.34419
0.175454,0.108839,0.220588,0.221097,0.239318,0.262972,0.21543,0.199836,0.0953768,0.22749,0.231252,0.21063,0.22064,0.340153,0.242547,1.03687,0.26888,2.42793
0.181711,0.175231,0.268289,0.318274,0.266267,0.312282,0.244224,0.212376,0.175168,0.19543,0.204993,0.212505,0.236015,0.234962,0.522814,0.942616,0.175929,2.00398
0.374911,0.403563,0.579621,0.622033,0.510974,0.556871,0.582253,0.490147,0.260428,0.454781,0.292411,0.672849,0.439726,0.377461,0.524735,1.36667,0.285289,5.76171
0.223362,0.179087,0.305603,0.445865,0.306419,0.29625,0.352127,0.308926,0.176431,0.30594,0.318289,0.430375,0.385796,0.391562,0.678205,2.17633,0.554653,3.1703
0.180609,0.126816,0.202973,0.18687,0.216153,0.183438,0.222459,0.21441,0.153959,0.162956,0.133702,0.214291,0.182946,0.274961,0.312802,0.548621,0.375244,1.3156
0.444997,0.442683,0.721613,0.557688,0.576106,0.528537,0.591954,0.449232,0.354938,0.454788,0.392517,0.359885,0.301438,0.537261,0.537888,1.05911,0.601194,3.92241
0.535694,0.457617,0.794667,0.69978,0.758848,0.701925,0.723852,0.667527,0.433447,0.765353,0.612636,0.58807,0.779195,1.1409,0.801494,2.57082,0.820763,2.40311
0.461491,0.455933,0.928884,1.11104,0.847007,1.25574,1.02376,0.753768,0.47287,0.714735,0.633298,0.76968,0.89549,1.65585,2.0293,4.21234,1.42076,14.9503
0.224024,0.156398,0.336699,0.348133,0.265217,0.26195,0.325328,0.239811,0.167037,0.218891,0.195686,0.232329,0.138605,0.21211,0.332298,0.794351,0.137238,2.90122
0.194466,0.218928,0.285677,0.457757,0.398981,0.34844,0.267057,0.216337,0.168124,0.240276,0.190962,0.318819,0.244255,0.338358,0.32268,1.10559,0.226198,4.31419
0.590998,0.41992,0.777047,0.873136,0.91849,0.753716,0.84753,0.753344,0.703881,0.61047,0.527595,1.05461,0.632627,0.608729,1.25929,1.92834,0.495775,3.08199
0.17315,0.199293,0.269,0.390306,0.298214,0.229372,0.35788,0.199505,0.177656,0.266818,0.225348,0.287531,0.282315,0.306074,0.432297,0.568403,0.358883,1.54435
0.135102,0.102925,0.208743,0.198341,0.195982,0.194476,0.215025,0.190599,0.154484,0.154423,0.112257,0.207846,0.159405,0.497934,0.440227,1.07934,0.356815,4.17972
0.15049,0.137849,0.218931,0.308238,0.285126,0.259713,0.219875,0.223443,0.149906,0.150586,0.158505,0.32974,0.289528,0.260148,0.260646,0.566285,0.197583,0.740536
0.143892,0.097956,0.219726,0.283915,0.219807,0.220158,0.220656,0.14571,0.176973,0.189554,0.227905,0.209888,0.280638,0.393633,0.300679,0.673791,0.387178,1.68569
0.259411,0.252837,0.454631,0.561487,0.419896,0.486125,0.527023,0.348258,0.276189,0.353332,0.341408,0.46978,0.601373,0.9799,0.597195,1.91384,0.75815,6.04782
0.390319,0.205911,0.633648,0.44865,0.560159,0.419012,0.421336,0.358905,0.381393,0.56031,0.39628,0.561006,0.515235,0.685584,0.778964,3.12348,0.881669,5.07092
0.223287,0.201939,0.270626,0.330012,0.288167,0.270283,0.226122,0.28832,0.230093,0.198346,0.169052,0.273369,0.276521,0.362564,0.313885,0.841767,0.296708,0.809402
1.05028,0.897051,1.22466,1.62944,1.71458,1.25934,1.58166,1.0682,0.722037,1.01064,1.18495,1.5072,1.47852,1.95408,2.16928,4.5394,1.1751,6.79572
0.23096,0.313118,0.393625,0.463265,0.387236,0.372042,0.463846,0.270676,0.212429,0.542384,0.367181,0.372302,0.441258,0.476212,0.48876,1.51422,0.410124,10.5957
0.414978,0.188702,0.334143,0.464633,0.587366,0.4216,0.481693,0.282665,0.349254,0.446901,0.297537,0.457537,0.486669,0.511474,0.425531,1.16138,0.696456,2.42508
0.258055,0.283354,0.375911,0.41122,0.397949,0.353437,0.278904,0.295249,0.175789,0.412226,0.308196,0.233679,0.279926,0.513706,0.340018,1.03403,0.258281,4.22994
0.152763,0.115954,0.240618,0.217309,0.221405,0.191894,0.240143,0.206297,0.1228,0.233699,0.123144,0.20747,0.247449,0.379057,0.204497,1.16826,0.308422,2.12477
0.238687,0.254438,0.391669,0.419999,0.401702,0.354889,0.42309,0.338633,0.293004,0.248486,0.313884,0.449863,0.299038,1.01673,0.859864,2.24511,0.68466,2.16528
0.161662,0.18785,0.229543,0.375607,0.282645,0.242426,0.256277,0.107384,0.117106,0.175423,0.187775,0.20659,0.188817,0.274092,0.244967,0.593478,0.184746,1.88232
0.335952,0.207824,0.431524,0.397359,0.429471,0.311244,0.388391,0.316654,0.265306,0.222181,0.305052,0.441374,0.355637,0.391722,0.581234,0.410652,0.424293,5.53136
0.148197,0.12261,0.16668,0.276739,0.221926,0.178743,0.144013,0.164163,0.105632,0.134129,0.154107,0.181489,0.173104,0.323881,0.165918,0.666046,0.232763,2.79393
0.186198,0.129203,0.200532,0.271761,0.201346,0.236954,0.170702,0.161263,0.142274,0.183911,0.164549,0.207527,0.251057,0.264259,0.205247,0.866873,0.143669,1.42033
0.448775,0.33501,0.839667,0.804335,1.07055,0.695215,0.495938,0.632416,0.344253,0.770401,0.473846,0.771962,0.68811,1.61321,1.18996,2.58291,0.83252,10.3342
0.459291,0.303567,0.792004,0.750535,0.737906,0.828683,0.701391,0.53946,0.560742,0.85949,0.54387,0.827261,0.701003,0.89977,1.31797,1.69142,1.12348,3.22443
0.301879,0.235529,0.447031,0.596817,0.538014,0.376018,0.516137,0.366446,0.297853,0.428763,0.290855,0.465173,0.332857,0.506475,0.672601,2.71858,0.359138,2.68937
0.380354,0.298093,0.460406,0.53388,0.465217,0.533087,0.495286,0.41521,0.253119,0.377141,0.419743,0.311791,0.312961,0.383614,0.685911,1.65537,1.16097,4.52087
0.257198,0.251474,0.451673,0.445164,0.490506,0.496148,0.577584,0.351652,0.241107,0.53782,0.350513,0.549246,0.358636,0.826403,0.778562,2.85224,0.527377,7.14483
0.362019,0.34829,0.484639,0.653883,0.463548,0.457216,0.596925,0.442736,0.233666,0.333679,0.249612,0.591184,0.336525,0.721759,0.666813,1.87614,0.506338,3.65555
0.365228,0.277034,0.637448,0.689447,0.620231,0.619802,0.665804,0.366095,0.349121,0.59123,0.359015,0.445857,0.530843,0.577968,0.807638,1.90661,0.346168,2.89002
0.245173,0.159046,0.241567,0.427473,0.285943,0.288183,0.260425,0.234154,0.193732,0.201577,0.202789,0.353074,0.213222,0.311884,0.483709,0.743069,0.454328,4.40956
0.526368,0.422268,0.916973,1.17332,0.932304,0.863906,0.940194,0.789824,0.532573,0.83483,0.503045,1.22296,0.686831,0.838861,0.949581,1.25192,0.496466,5.286
0.539321,0.466618,0.69352,0.691526,0.659914,0.64445,0.501593,0.638683,0.484904,0.528046,0.486239,0.51426,0.583371,0.957426,1.33981,3.49645,0.664976,5.27748
0.500724,0.452681,0.731348,0.911009,0.81269,0.57106,0.666117,0.52019,0.442516,0.727648,0.51108,0.638065,0.691679,0.699264,1.26629,2.36343,0.715963,6.48804
0.153552,0.140591,0.202845,0.20652,0.257479,0.180418,0.191538,0.249307,0.127981,0.197229,0.154981,0.201168,0.190295,0.372283,0.487957,1.44599,0.296926,2.16613
0.214849,0.19502,0.247673,0.305738,0.290309,0.209152,0.270959,0.175039,0.205604,0.227799,0.231992,0.254987,0.264765,0.378366,0.431713,1.24914,0.203571,2.681
0.318439,0.277207,0.542336,0.564856,0.667352,0.558225,0.496516,0.378295,0.222557,0.618005,0.546023,0.637375,0.512554,0.748403,0.46707,2.04584,0.482118,6.09338
0.111662,0.0913405,0.15059,0.144773,0.155519,0.104186,0.133868,0.0890759,0.0996121,0.120684,0.104497,0.212554,0.095128,0.197462,0.140257,0.880672,0.129427,2.19619
0.20533,0.193617,0.327475,0.345405,0.211585,0.28484,0.296289,0.309042,0.160661,0.325774,0.208644,0.402545,0.332052,0.492591,0.587917,1.17814,0.375478,1.83322
0.341676,0.251312,0.586733,0.561798,0.665062,0.563345,0.610917,0.426392,0.383925,0.514136,0.541188,0.565611,1.09882,0.541536,0.46157,1.38601,0.560975,4.20659
0.557542,0.518997,0.860342,1.10293,0.946855,1.00396,0.985289,0.666738,0.677815,0.99862,0.792066,0.823793,0.971599,1.1112,0.973861,1.49023,0.487391,3.95782
0.600625,0.355823,1.03728,1.10298,0.993845,0.798614,0.571907,0.602151,0.521567,0.580692,0.856908,0.788542,0.658541,1.39765,1.00766,2.28019,0.974896,9.99971
0.526511,0.383626,0.810044,0.734697,0.602041,0.613089,0.717385,0.443372,0.465637,0.602758,0.526513,0.567783,0.564157,0.662672,0.539967,2.88425,0.613296,8.10221
1.00999,0.824682,1.33953,1.85563,1.55465,1.41958,1.50304,1.31815,0.749615,1.42847,1.10691,1.96215,1.78171,2.26732,2.66455,5.69001,0.987234,18.7112
0.297642,0.257566,0.407244,0.60902,0.626734,0.526163,0.48407,0.311832,0.272258,0.41418,0.291241,0.658152,0.343571,0.584527,0.506757,3.08486,0.298772,2.82971
0.12619,0.0694756,0.144398,0.180995,0.176004,0.166188,0.159266,0.157769,0.102515,0.201101,0.0934408,0.11426,0.131884,0.152452,0.291087,0.525839,0.31454,1.14117
0.657533,0.529763,0.716141,0.881097,1.02828,0.942613,0.793037,0.625953,0.480188,0.722866,0.567721,0.840718,1.00563,0.99753,1.1327,2.74915,0.379716,8.42817
0.140251,0.113664,0.249899,0.342911,0.234149,0.230712,0.22762,0.188067,0.1504,0.217045,0.201018,0.223334,0.216647,0.431307,0.566722,0.967343,0.333617,2.30784
0.0855544,0.0897415,0.218978,0.170599,0.243393,0.161578,0.19487,0.103258,0.0928121,0.161373,0.0829577,0.200324,0.145835,0.218779,0.132671,0.389535,0.195177,1.25626
0.261633,0.154269,0.254535,0.290748,0.233896,0.213177,0.282074,0.179162,0.227223,0.220776,0.181331,0.249204,0.223232,0.292906,0.227454,1.13937,0.316185,5.68328
0.251013,0.263159,0.367315,0.417769,0.371212,0.335194,0.44539,0.453167,0.408174,0.435989,0.21768,0.565321,0.37787,0.472271,0.339418,1.52483,0.387088,3.18056
0.257446,0.210046,0.331887,0.291706,0.412304,0.288978,0.369198,0.423902,0.244794,0.363812,0.236381,0.370349,0.396983,0.492445,0.369107,1.59176,0.355793,3.02529
0.23069,0.168093,0.268544,0.395853,0.258209,0.316325,0.258661,0.292352,0.161007,0.214682,0.272303,0.457194,0.351509,0.291716,0.397253,1.24193,0.193053,0.862821
0.307287,0.283222,0.321316,0.386926,0.294629,0.267445,0.362869,0.195465,0.281153,0.320378,0.183419,0.296065,0.274517,0.262847,0.590338,0.786805,0.17935,0.975077
0.428081,0.334042,0.596389,0.605855,0.553221,0.728946,0.558603,0.453417,0.298441,0.666307,0.415758,0.930294,0.530435,0.786799,0.954159,1.44522,0.937011,4.01788
