sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015
125.098,121.354,118.859,115.681,113.401,113.609,115.001,123.484,134.32,144.371,143.403,151.527,156.459,157.685,156.352,154.98,151.469,152.209,157.5,171.753
166.149,162.377,159.259,155.631,154.377,155.517,156.69,163.831,173.521,183.899,184.984,197.916,209.124,218,226.954,237.183,245.99,261.417,287.6,332.798
314.366,300.825,291.291,284.474,279.612,277.681,278.693,292.684,314.979,340.693,355.768,375.833,383.571,383.244,383.515,388.903,398.085,419.309,459.426,530.468
230.505,227.326,224.78,221.463,218.334,218.054,219.848,229.325,243.117,256.481,260.913,270.529,273.338,272.13,271.835,278.229,289.502,311.963,351.625,427.993
235.236,227.41,216.819,203.606,191.156,181.221,174.417,178.884,190.156,202.584,205.754,214.142,217.453,217.421,218.686,222.778,225.666,232.259,246.652,283.174
259.335,258.355,256.214,249.788,241.948,235.913,233.394,240.672,254.6,270.338,277.435,291.156,297.666,296.653,291.431,286.316,282.052,286.214,301.83,342.042
254.179,244.954,236.188,226.616,217.834,212.336,209.119,214.419,222.681,233.354,235.737,248.308,256.653,261.455,263.159,261.825,256.575,255.463,265.69,290.209
169.142,163.463,157.383,151.744,148.21,146.267,143.941,148.278,157.349,168.273,173.523,188.273,198.155,203.404,207.353,211.951,214.674,222.993,242.012,282.111
209.713,196.066,185.591,177.228,170.521,164.244,157.649,158.593,164.885,173.218,173.917,181.55,184.196,183.46,182.376,184.507,188.252,199.166,218.337,253.557
340.568,325.482,309.346,294.221,282.925,279.309,283.249,299.454,321.766,340.639,345.63,355.759,361.416,368.127,381.399,403.907,432.695,478.896,551.024,664.265
159.729,154.269,149.52,143.843,140.549,139.352,136.875,140.902,148.879,159.085,161.019,170.033,172.424,168.634,162.683,156.818,149.688,148.473,153.923,170.869
188.908,182.203,176.137,168.796,160.509,153.604,146.745,146.499,149.572,154.384,151.493,160.383,166.529,170.801,174.276,180.104,186.605,198.302,214.252,244.447
296.414,280.29,266.776,257.242,253.143,253.607,258.616,276.021,300.323,323.517,331.868,341.043,343.36,343.077,348.702,365.877,392.613,432.421,483.315,556.613
273.108,258.613,245.846,233.64,223.304,217.911,215.799,222.91,236.387,250.596,254.054,262.988,266.984,269.948,274.223,279.348,279.253,279.703,287.221,315.431
243.855,234.051,224.375,214.546,206.894,202.6,203.095,216.069,236.736,257.013,262.613,271.554,273.758,274.749,277.248,281.839,284.611,292.682,308.331,337.309
252.388,241.235,232.031,224.473,217.907,215.023,215.875,229.055,249.787,271.166,283.254,300.348,309.142,312.346,314.527,318.288,321.711,336.232,371.647,448.46
233.735,232.192,228.697,221.627,213.985,208.318,207.17,220.018,241.478,265.52,277.78,295.705,306.626,310.084,308.05,303.788,298.456,301.251,315.267,347.6
164.856,156.696,150.326,144.553,139.644,136.413,132.606,135.653,143.306,152.917,155.725,166.084,171.625,174.14,176.54,181.206,184.321,192.479,208.184,238.768
233.073,226.877,222.375,218.72,217.585,220.216,223.636,232.99,246.836,260.51,263.542,272.565,272.771,265.914,259.034,257.253,258.425,267.464,284.511,318.996
217.33,210.709,205.289,200.182,197.742,199.883,202.822,211.794,224.312,236.735,238.421,245.525,246.427,244.408,243.28,247.263,256.92,277.848,311.676,366.818
169.31,169.086,168.997,167.329,164.586,162.671,160.627,165.509,174.587,184.268,186.352,196.213,201.421,202.426,202.513,205.198,209.288,221.922,241.739,270.239
296.613,289.439,284.061,279.439,278.037,280.634,285.966,302.269,329.479,362.05,385.448,412.031,425.455,426.17,420.028,413.808,411.353,424.22,462.946,538.266
208.998,209.485,209.081,207.107,206.748,209.767,214.552,229.693,249.974,271.011,282.646,302.944,317.896,328.084,335.35,342.62,347.626,358.122,379.763,431.5
339.328,331.414,324.387,317.98,312.746,309.292,309.769,317.387,331.825,349.097,357.044,373.729,385.601,396.992,408.649,419.426,431.166,456.328,495.27,547.553
220.396,216.719,210.517,201.796,194.441,190.081,187.901,195.382,209.79,225.318,228.198,237.062,238.799,236.143,235.398,238.995,244.804,257.012,277.481,309.53
122.208,119.077,118.025,117.054,117.428,119.444,122.469,131.463,142.95,153.193,152.061,160.937,165.417,167.242,168.898,172.482,172.982,176.527,184.303,202.562
241.438,233.031,224.326,214.782,206.7,201.666,200.375,212.495,234.726,259.164,270.879,284.739,288.157,284.435,278.601,272.668,266.639,268.937,284.423,322.289
151.351,146.614,143.561,140.508,138.318,136.674,133.953,135.514,138.979,141.577,135.883,140.614,143.225,144.48,144.975,147.029,148.579,152.3,157.103,165.964
465.397,448.602,429.918,407.793,387.794,376.49,379.853,405.895,446.251,486.313,504.33,516.954,516.418,513.711,517.694,530.669,547.574,572.273,607.015,664.837
169.777,166.173,163.355,158.921,154.521,151.418,148.298,152.737,162.336,172.732,174.651,186.363,193.928,195.667,194.356,193.399,191.489,192.834,196.491,204.585
587.946,552.445,513.217,476.526,448.798,435.65,438.191,465.618,506.591,543.381,556.254,560.809,550.007,533.136,525.126,537.079,565.94,611.33,674.645,778.204
257.099,246.424,236.487,227.71,221.297,218.115,214.82,218.58,226.953,238.541,243.645,258.278,265.241,264.355,259.799,255.606,250.786,252.627,261.458,286.207
238.152,227.367,216.914,206.229,197.227,192.929,190.567,199.678,214.611,231.111,235.405,246.273,248.557,245.341,241.235,240.508,241.949,248.994,259.539,273.462
190.794,185.199,181.501,179.031,177.561,179.403,180.146,187.324,197.101,206.706,205.557,213.737,216.898,217.447,218.182,221.445,224.406,234.002,252.862,288.578
250.805,244.657,240.031,236.909,236.431,237.761,240.059,252.896,273.352,296.146,306.21,323.078,333.551,340.779,350.855,369.159,392.285,423.808,463.261,519.573
499.166,471.41,447.885,432.494,426.998,433.718,451.989,489.305,539.895,592.074,625.987,651.62,658.125,654.007,648.498,643.961,638.834,648.278,688.637,775.042
250.044,242.831,240.225,239.494,237.44,235.278,234.688,243.231,259.332,278.263,288.81,305.979,313.675,312.919,307.932,303.504,300.551,309.121,331.218,374.307
162.406,154.91,148.646,143.518,140.05,138.655,136.888,142.379,151.045,160.567,161.115,170.627,177.616,181.416,182.516,183.512,182.18,183.461,188.635,203.544
344.427,326.83,312.745,302.202,298.228,302.87,316.218,348.88,397.432,451.048,489.89,523.944,540.324,543.335,540.402,537.319,536.636,554.72,606.365,713.259
365.089,355.516,344.64,333.233,323.088,318.84,323.968,345.625,377.847,410.042,426.734,439.687,437.534,426.421,415.148,411.269,412.194,425.228,459.126,533.047
165.265,161.515,157.931,154.145,151.353,149.38,147.295,150.79,158.502,167.553,165.626,173.97,178.053,179.001,181.498,188.385,198.65,220.789,257.141,314.871
137.654,138.056,138.786,138.481,137.389,138.076,136.545,142.131,151.117,161.036,163.171,173.98,180.924,184.818,188.472,193.552,198.199,206.69,220.145,242.741
151.601,147.361,142.635,138.278,135.319,134.933,133.361,139.324,148.981,158.996,160.556,172.528,181.102,187.06,192.562,198.281,200.175,203.796,210.57,223.448
224.092,217.507,211.856,206.842,204.117,203.459,204.13,215.376,235.494,259.952,272.681,286.708,291.597,291.291,288.979,286.282,280,279.926,296.913,354.826
179.169,169.883,163.22,156.454,149.615,143.813,136.413,135.75,139.718,143.947,140.031,143.976,144.055,141.684,139.206,138.64,136.851,139.288,146.419,162.675
268.937,264.995,256.694,245.912,237.14,233.745,235.012,246.97,267.643,292.985,310.297,336.546,352.843,360.544,364.568,367.786,368.118,372.773,384.707,414.973
224.722,222.144,217.372,209.846,200.772,191.852,184.158,186.606,198.556,214.779,223.73,239.765,248.873,253.564,259.52,268.71,277.202,288.454,304.655,342.356
415.691,391.121,368.794,349.84,335.754,327.952,326.558,338.134,358.947,381.757,394.045,409.576,414.917,411.063,402.993,395.058,388.616,397.586,430.701,499.179
312.036,297.424,281.949,267.292,255.544,249.305,248.534,259.424,275.587,289.644,290.429,294.973,297.382,300.577,303.743,303.927,299.112,300.503,318.459,364.178
158.746,151.206,145.135,138.781,133.764,129.391,124.649,124.341,126.886,130.978,126.47,132.379,135.125,133.983,131.91,129.448,123.473,118.757,115.785,118.864
160.038,157.615,154.868,151.782,149.599,149.492,149.987,156.139,165.472,173.403,171.601,179.329,183.74,186.914,191.842,199.355,205.417,216.716,233.271,262.567
295,285.783,276.681,267.308,261.232,259.962,262.342,278.38,306.209,339.3,363.187,391.669,408.963,418.132,424.314,431.029,437.364,454.046,491.423,568.013
277.436,271.002,268.953,270.392,274.829,284.482,298.611,326.025,361.316,396.401,418.977,444.344,458.421,461.662,459.102,455.866,452.396,460.856,493.087,564.965
354.595,340.375,322.68,303.386,287.804,280.093,281.922,300.788,329.321,360.621,382.097,411.607,431.804,436.807,430.227,416.741,397.695,384.651,385.244,410.378
127.906,125.241,123.441,120.642,117.171,114.342,109.747,111.493,116.508,122.367,119.294,127.313,132.549,135.309,136.677,138.622,137.467,136.883,137.967,142.377
198.642,194.165,190.247,184.171,176.933,170.887,167.775,177.092,193.369,210.633,215.789,226.857,231.619,233.157,235.304,240.775,246.571,255.146,267.484,294.56
156.491,152.079,146.561,139.893,133.132,128.61,124.949,130.116,140.14,149.475,149.068,157.666,162.066,164.237,166.623,170.998,175.295,184.852,201.627,235.243
181.411,178.479,173.619,167.297,162.28,157.252,152.766,154.874,161.498,169.171,169.113,177.283,180.609,180.917,181.668,183.876,184.468,185.958,188.388,200.361
117.883,115.565,115.146,114.172,112.943,112.714,110.562,113.902,120.691,128.134,129.442,141.291,151.88,160.339,167.131,173.918,177.641,183.212,189.658,202.57
278.446,262.599,251.042,242.345,237.448,235.576,233.319,235.092,239.019,244.065,240.15,245.351,245.25,241.054,236.362,234.321,234.413,242.824,260.065,290.463
155.879,147.776,140.84,133.255,126.96,122.247,117.446,119.623,125.864,132.302,130.716,138.915,143.287,144.113,144.703,146.21,145.973,149.254,157.646,174.898
199.986,190.488,184.671,180.725,180.494,183.256,188.806,202.902,223.317,245.553,256.3,270.598,275.729,275.202,274.1,276.008,280.667,295.462,321.298,366.631
191.169,187.294,185.433,183.573,182.581,184.393,187.805,200.603,219.346,240.1,251.203,267.855,274.688,272.122,264.987,257.23,249.169,247.285,256.224,286.132
249.255,237.744,225.424,211.959,199.127,190.032,183.39,185.973,194.185,202.662,200.838,203.819,199.419,191.736,184.53,179.892,174.822,176.729,192.166,233.387
290.589,281.005,271.554,262.26,253.246,246.227,243.765,253.977,274.992,298.292,307.131,317.258,316.364,309.871,303.2,299.604,296.33,298.743,309.209,340.96
133.544,135.551,137.139,137.72,138.297,140.507,142.559,150.192,160.154,170.247,171.542,179.822,183.846,186.5,190.875,198.594,206.627,220.537,242.373,277.966
176.922,172.214,168.762,163.165,157.088,151.568,145.931,148.045,153.943,159.762,157.828,163.184,166.114,169.031,173.219,179.714,182.529,185.081,187.745,196.149
268.422,261.234,254.178,247.266,242.08,241.354,247.046,268.868,302.472,338.123,360.045,378.373,383.93,381.241,379.428,386.438,402.138,430.587,470.373,521.513
244.943,231.651,218.383,206.378,196.619,189.884,184.45,189.139,200.853,215.066,219.733,231.654,237.395,237.887,237.375,238.223,240.338,252.04,277.712,332.786
153.939,146.934,140.981,134.394,128.409,125.077,123.339,130.339,140.129,148.582,147.353,154.313,158.989,162.062,165.692,169.063,167.628,166.869,168.273,178.836
162.73,158.72,153.636,148.949,145.828,145.837,146.709,153.881,165.135,179.016,183.353,196.048,203.097,205.199,204.752,204.298,202.317,204.463,212.375,228.553
145.68,142.429,140.186,137.435,135.398,132.658,128.842,131.179,138.437,147.864,147.532,156.021,161.241,163.776,165.716,169.419,174.314,185.796,202.89,225.776
139.445,136.921,134.727,130.679,126.913,125.952,125.452,131.487,138.926,144.577,140.306,145.305,147.464,147.174,146.945,147.474,146.172,146.683,149.633,162.026
217.758,209.986,201.289,191.078,181.318,173.991,168.155,172.916,186.106,202.931,211.117,227.906,238.167,242.623,244.831,248.019,251.31,261.191,278.295,309.572
135.903,134.204,133.261,132.083,131.492,133.068,135.296,141.351,147.715,154.843,155.391,168.138,178.016,183.881,187.053,188.56,186.31,187.789,194.958,212.008
122.708,118.895,116.865,114.291,110.489,107.963,103.985,106.056,111.198,116.319,112.873,118.33,122.024,124.009,127.507,133.42,137.154,143.247,155.101,181.971
121.995,122.35,122.63,121.474,119.51,118.288,118.113,125.638,137.639,151.249,156.37,172.101,185.124,196.595,209.99,226.244,239.888,254.936,273.956,303.938
194.706,187.462,180.324,172.622,164.484,157.543,151.904,153.02,158.02,163.741,161.928,171.204,177.385,180.677,184.11,188.433,189.038,191.024,198.738,219.912
212.644,197.591,183.816,171.246,160.786,153.842,147.597,149.133,153.06,156.367,151.109,155.825,157.922,158.656,160.579,165.13,168.906,178.205,196.016,233.756
192.731,183.509,175.386,168.711,164.111,162.01,161.193,169.351,182.57,195.672,197.526,208.223,215.822,220.705,223.987,227.051,228.213,236.152,255.342,290.913
173.375,166.176,159.639,151.923,143.984,137.379,130.216,130.047,133.048,137.226,132.314,135.504,134.746,131.299,128.365,126.941,123.06,121.079,122.347,129.929
177.449,169.656,162.378,155.311,149.248,144.878,139.121,139.361,142.299,146.57,140.832,142.426,139.297,134.059,129.373,126.712,123.589,123.39,123.525,124.046
334.356,327.713,318.385,306.969,296.977,291.062,289.523,302.287,326.959,357.153,374.984,394.53,400.42,396.84,390.412,385.183,379.114,382.534,408.176,476.149
183.315,174.825,167.857,160.405,154.297,149.577,145.93,150.487,160.294,170.897,169.511,174.978,174.872,172.611,170.877,171.277,171.673,178.887,196.753,231.824
289.539,277.381,267.46,259.663,251.968,243.676,236.29,236.726,244.438,255.167,257.758,269.394,275.071,274.529,270.382,263.768,254.631,252.934,261.795,290.588
126.818,125.013,123.801,120.89,118.082,116.254,114.233,117.7,124.014,130.594,127.829,134.4,136.834,136.121,135.117,135.853,135.214,138.649,146.708,163.007
144.431,142.036,140.321,139.175,138.628,138.716,136.942,143.257,154.011,166.36,166.348,174.315,177.098,176.941,177.453,178.415,176.722,176.106,176.105,178.911
252.1,245.866,237.321,227.695,219.742,217.813,220.55,231.433,248.834,269.1,279.799,292.729,294.8,287.536,276.444,266.552,257.396,255.416,263.721,285.209
238.398,243.545,248.805,252.32,256.795,265.561,278.899,304.008,335.941,365.589,378.06,392.42,398.007,398.602,400.707,407.77,414.702,421.824,427.926,443.822
342.34,334.622,327.148,321.502,320.953,327.526,341.392,367.054,398.897,429.088,444.829,466.006,479.958,491.322,507.827,534.536,570.384,622.436,700.449,838.998
273.116,261.226,250.095,240.184,235.641,238.408,246.46,266.146,292.638,319.913,334.872,354.087,365.545,371.616,375.124,380.553,389.933,413.324,456.319,528.337
157.992,152.57,147.282,142.107,138.097,135.622,133.895,139.18,147.338,156.467,157.594,168.609,174.88,176.841,176.138,174.864,170.299,168.273,170.939,183.213
236.596,229.011,225.728,223.201,221.855,223.429,226.273,238.029,255.245,274.98,288.376,311.683,330.091,340.906,345.733,347.655,346.842,352.654,372.663,424.449
188.795,184.546,180.3,175.026,171.412,170.857,171.546,179.645,190.391,200.975,202.278,214.226,221.951,226.567,229.152,231.895,231.837,236.691,250.798,281.187
148.414,145.472,141.715,136.854,132.643,128.459,123.082,123.509,126.346,129.096,123.323,128.345,131.015,132.605,135.443,139.052,138.746,138.031,138.622,146.445
170.908,164.577,160.317,156.47,153.478,152.582,152.018,157.73,168.329,180.836,185.748,200.429,208.827,209.886,207.697,205.156,201.447,205.511,217.113,240.129
151.439,149.782,148.973,146.526,143.445,141.475,138.725,144.785,156.003,169.835,174.306,187.369,195.795,200.875,207.489,216.997,225.526,235.565,245.47,256.781
115.846,112.564,110.956,108.9,106.91,105.421,103.327,107.594,114.85,122.786,119.838,126.336,129.59,130.946,132.138,134.29,134.607,137.875,145.28,160.122
208.9,200.723,192.016,183.677,176.275,171.223,167.098,172.252,182.322,193.624,195.207,201.816,202.543,200.192,198.464,200.202,201.542,206.949,216.609,236.785
429.069,421.464,410.948,400.188,393.915,396.031,407.323,440.305,491.405,545.977,579.24,602.927,603.298,587.108,565.422,549.512,543.238,552.836,579.351,627.884
502.796,486.66,463.953,437.352,415.083,405.075,407.981,432.073,471.586,515.635,546.618,581.018,607.798,626.018,638.177,649.393,664.321,697.186,766.375,929.196
161.398,157.816,154.306,150.833,150.256,152.265,155.22,164.798,176.936,190.634,195.256,208.902,217.052,221.684,226.036,231.755,235.059,239.574,247.441,270.501
171.728,169.436,167.176,163.008,158.56,155.112,150.92,154.927,165.016,177.496,182.021,195.671,205.411,211.406,214.212,214.825,212.423,215.021,223.397,244.421
248.822,230.718,214.217,198.567,185.49,177.757,174.412,181.594,193.712,205.799,207.143,214.11,217.695,220.469,224.28,228.427,227.991,227.322,228.303,232.933
368.606,352.98,342.324,334.898,329.316,327.851,332.857,355.441,389.074,422.594,437.275,449.313,450.104,443.501,434.082,428.938,433.612,461.451,514.935,604.951
310.934,299.564,288.928,280.044,274.619,275.581,283.192,308.625,351.676,405.016,445.845,480.374,494.316,495.719,499.54,511.45,527.371,554.313,610.087,738.267
142.119,139.952,137.914,134.106,131.095,129.144,128.443,134.123,143.93,153.882,153.989,163.12,168.834,173.079,177.01,180.173,178.04,176.451,177.697,186.48
211.66,206.854,201.336,193.375,184.947,178.936,174.256,177.96,186.742,196.871,197.737,206.964,211.008,211.552,213.591,219.14,225.732,237.688,254.651,281.793
199.222,198.641,197.292,194.666,192.636,193.084,195.131,206.182,221.462,239.148,248.739,269.26,283.2,289.796,292.452,293.753,291.29,293.042,302.748,335.9
220.095,218.376,215.961,212.887,209.676,207.361,203.907,209.064,220.414,237.019,245.993,262.773,271.633,271.95,267.823,263.628,258.85,261.185,273.714,307.203
645.753,599.802,562.467,533.829,512.751,501.803,505.968,532.855,576.682,623.837,652.948,672.193,668.843,651.781,630.304,610.614,599.209,612.835,656.325,741.773
621.777,570.121,526.169,491.181,463.841,447.555,447.249,472.668,514.423,553.012,569.815,585.359,596.852,607.851,622.959,646.1,679.107,744.785,877.561,1129.85
189.835,185.286,181.281,177.333,174.44,174.837,176.741,189.458,210.204,232.62,244.09,262.788,276.354,288.425,304.851,327.53,348.738,372.894,407.426,464.621
